text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Add comments while viewing a PDF document,"[0, 0, 100, 20]",1,24.0,7,0,0.0175,0.14285714285714285,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
You can now use quick actions in a floating toolbar to add comments while viewing a PDF. The following quick actions are available for commenting based on your selection in a PDF:,"[0, 0, 100, 20]",1,12.0,32,0,0.074,0.1875,0.125,1,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Actions on text selection : When you select text, you can perform actions like Highlight text, Underline text, Strikethrough text, Redact text, Copy text, and Edit a PDF.","[0, 0, 100, 20]",1,10.98,28,0,0.0715,0.07407407407407407,0.3333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Actions on image selection: When you select an image you can perform actions like Add sticky note, Highlight image, Redact image, Copy Image, and Edit a PDF.","[0, 0, 100, 20]",1,12.0,27,0,0.0655,0.07407407407407407,0.3333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Actions on highlighted selection: When you select an existing highlighted comment in a PDF you see quick actions to Add Note, Change Color, or Delete the comment.","[0, 0, 100, 20]",1,12.0,27,0,0.068,0.1111111111111111,0.2962962962962963,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Annotations and drawing markup tools overview,"[0, 0, 100, 20]",2,24.0,6,0,0.02,0.3333333333333333,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Note: In Acrobat Reader, complete commenting tools are available only in PDFs","[0, 0, 100, 20]",2,12.0,12,0,0.033,0.08333333333333333,0.4166666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can use annotation and drawing markup tools to add comments. Comments are notes and drawings that communicate ideas or provide feedback for PDFs. You can type a text message using the Add text comment tool. Alternatively, you can use a drawing tool to add a line, circle, or other shape and then type a message in the associated pop-up note. Textediting tools let you add editing marks to indicate changes that you want in the source document.","[0, 0, 100, 20]",2,12.0,78,0,0.185,0.23076923076923078,0.08860759493670886,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Note:,"[0, 0, 100, 20]",2,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"In Acrobat Pro, you can add tags to your comments so that readers with motion or vision limitations can read them using assistive technologies.","[0, 0, 100, 20]",2,12.0,24,0,0.06,0.125,0.125,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Show annotations and drawing markup tools,"[0, 0, 100, 20]",2,16.02,6,0,0.018,0.16666666666666666,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Annotations and markup tools don’t appear by default, except when you open a PDF in a managed review workflow.","[0, 0, 100, 20]",2,12.0,19,0,0.046,0.14285714285714285,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
1. Choose the Comments icon on the right pane to see the added comments.,"[0, 0, 100, 20]",2,12.0,14,0,0.0295,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Comment pane,"[0, 0, 100, 20]",3,10.5,2,0,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
2. The drawing markup tools are grouped under the Draw freehand tool in the floating quick tools menu on the left.,"[0, 0, 100, 20]",3,12.0,21,0,0.047,0.14285714285714285,0.09523809523809523,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Drawing Tools menu,"[0, 0, 100, 20]",3,10.5,3,0,0.008,0.3333333333333333,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Select an annotation or drawing markup tool,"[0, 0, 100, 20]",3,16.02,7,0,0.0185,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"From the quick tools menu on the left, select the desired annotation to add to the PDF.","[0, 0, 100, 20]",3,12.0,17,0,0.0355,0.11764705882352941,0.11764705882352941,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Note: After you make an initial comment, the tool changes back to the Select tool so that you can move, resize, or edit your comment. The Pencil and Highlight Text tools stay selected.","[0, 0, 100, 20]",4,12.0,33,0,0.076,0.18181818181818182,0.21212121212121213,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Keep an annotation tool selected,"[0, 0, 100, 20]",4,16.02,5,0,0.014,0.4,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
You can add multiple comments without reselecting the tool.,"[0, 0, 100, 20]",4,12.0,9,0,0.0255,0.2222222222222222,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. In the Comment tools, select the tool you want to use but don’t use it yet.","[0, 0, 100, 20]",4,12.0,17,0,0.031,0.21052631578947367,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Select the Use the same tool until it's unselected icon .,"[0, 0, 100, 20]",4,12.0,12,0,0.0245,0.16666666666666666,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Add a comment,"[0, 0, 100, 20]",5,16.02,3,0,0.0055,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Note: In Acrobat Reader, complete commenting tools are available only in PDFs that have commenting enabled. PDFs in a review workflow typically include commenting rights.","[0, 0, 100, 20]",5,12.0,25,0,0.073,0.24,0.24,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The most common type of comment is the Add a comment that resembles a sticky note. The comment appears as a note icon on the page and a pop-up note for your text message. You can Add a comment anywhere on the page or in the document area.,"[0, 0, 100, 20]",5,12.0,48,0,0.0955,0.08333333333333333,0.10204081632653061,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Use the Add a comment tool to add a text message in a pop-up note.,"[0, 0, 100, 20]",5,10.5,15,0,0.026,0.13333333333333333,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Steps to add a comment,"[0, 0, 100, 20]",5,24.0,5,0,0.009,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Select the Add a comment tool from the quick tools menu, and select where you want to place the note.","[0, 0, 100, 20]",5,12.0,21,0,0.042,0.19047619047619047,0.09523809523809523,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
2. Type text in the pop-up note. You can also use the Select tool to copy and paste text from a PDF into the note.,"[0, 0, 100, 20]",5,12.0,25,0,0.045,0.12,0.15384615384615385,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Note: If you close the pop-up note, your text remains.","[0, 0, 100, 20]",5,12.0,10,0,0.0225,0.2,0.18181818181818182,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Edit a comment 1. Select or double-click the note icon. 2. Optional To change the comment properties, right-click the sticky note icon or from the options menu of the comment, select Properties. Modify the Sticky Note Properties as desired and select OK .","[0, 0, 100, 20]",5,12.8,43,0,0.1065,0.09523809523809523,0.22727272727272727,0,0,-20.0,0.0,1,0,4.02,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Change font size of annotation comments 1. Open the Preferences dialog box by pressing Ctrl + K Windows or command + K macOS. 2. Under Categories, select Commenting . 3. Select the Font Size drop-down menu and select the desired font size. 4. Select OK .","[0, 0, 100, 20]",6,12.67,46,0,0.1045,0.14285714285714285,0.3488372093023256,0,0,-20.0,0.0,1,0,4.02,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Note: Use the Commenting panel in the Preferences dialog box to change default pop-up behavior, and other settings for creating and viewing comments","[0, 0, 100, 20]",6,12.0,23,0,0.063,0.21739130434782608,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Copy partial text in a comment,"[0, 0, 100, 20]",6,16.02,6,0,0.0125,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
1. Click or double-click the note icon.,"[0, 0, 100, 20]",6,12.0,7,0,0.0165,0.14285714285714285,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. Select the text, and then right-click and copy text.","[0, 0, 100, 20]",6,12.0,10,0,0.023,0.1,0.09090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Delete a comment 1. Open the PDF document in Adobe Acrobat. Locate and select the comment icon you want to delete. 2. Select Delete from the contextual menu.,"[0, 0, 100, 20]",6,13.0,28,0,0.065,0.14285714285714285,0.2857142857142857,0,0,-20.0,0.0,1,0,4.02,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Add a text comment,"[0, 0, 100, 20]",7,24.0,4,0,0.0075,0.25,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Use the Add text comment tool to type text anywhere on the PDF page.,"[0, 0, 100, 20]",7,12.0,14,0,0.0275,0.14285714285714285,0.21428571428571427,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1. From the Quick action toolbar menu, select Add a comment    - Add text Comment . 2. Select the location on the page where you want to add the comment. 3. Optional To change the text formatting, double-click the added text comment, select the text, and then select the font, text alignment, and other text formatting you want.","[0, 0, 100, 20]",7,12.0,58,0,0.134,0.14285714285714285,0.14035087719298245,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Add reactions to comments on shared files,"[0, 0, 100, 20]",8,24.0,7,0,0.0175,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can now enhance your reviews on shared PDFs in Acrobat by adding reaction emojis to comments, making the reviews more interactive. To add reactions:","[0, 0, 100, 20]",8,12.0,25,0,0.064,0.2,0.16,1,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
1. Open a shared PDF and select the Comments panel.,"[0, 0, 100, 20]",8,12.0,10,0,0.021,0.3,0.3,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Select the emoticon icon next to the comment you want to react to. A dialog box appears.,"[0, 0, 100, 20]",8,12.0,18,0,0.037,0.2222222222222222,0.1111111111111111,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
3. Select an emoticon from the dialog box or use the search bar to find and select your desired reaction.,"[0, 0, 100, 20]",8,12.0,20,0,0.043,0.15,0.05,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Add an arrow, or shape","[0, 0, 100, 20]",9,24.0,5,0,0.009,0.0,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Note: In Acrobat Reader, drawing tools are available only in PDFs that have commenting enabled. PDFs in a review workflow typically include commenting rights. When selecting a drawing tool, consider the effect you want.","[0, 0, 100, 20]",9,12.0,34,0,0.093,0.29411764705882354,0.20588235294117646,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"1. From the Quick action toolbar, select the Draw freehand tool and then select the desired drawing markup tool:","[0, 0, 100, 20]",9,12.0,19,0,0.047,0.10526315789473684,0.15789473684210525,1,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
