text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Send a document to get signatures from others,"[0, 0, 100, 20]",2,24.0,8,0,0.019,0.25,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Open the PDF form in Acrobat or Acrobat Reader, and then choose All tools    - Request E-signatures . Alternatively, you can select Sign from the top toolbar.","[0, 0, 100, 20]",2,12.0,28,0,0.0655,0.11538461538461539,0.37037037037037035,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"2. The Request Signatures window is displayed. It displays the fields progressively as you enter the details. The left pane provides information on getting signatures from others workflow. In the recipients field, add recipient email addresses in the order you want the document to be signed.","[0, 0, 100, 20]",2,12.0,46,0,0.1235,0.2391304347826087,0.13043478260869565,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Request signatures – Add recipients,"[0, 0, 100, 20]",2,10.5,5,0,0.0155,0.2,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"3. The Mail and Message fields are just like the ones you use for sending an email and appear to your recipients in the same way. Change the default text in the Subject & Message area as appropriate. Optional: If you want to add more people just for information, use the Add CC button to add their email addresses to the CC list.","[0, 0, 100, 20]",2,12.0,63,0,0.1335,0.14516129032258066,0.1774193548387097,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Enter the desired information and do one of the following:,"[0, 0, 100, 20]",2,12.0,10,0,0.0245,0.2,0.1,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Optional To explore advanced options including signer authentication, reminders, and more, click More Options .","[0, 0, 100, 20]",3,12.0,15,0,0.0485,0.21428571428571427,0.2857142857142857,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
"To add form fields and specify where to sign, click Specify where to sign .","[0, 0, 100, 20]",3,12.0,15,0,0.0305,0.35714285714285715,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Request signatures – Add Cc, subject, message, More Options If you don't want to use the More Options, skip the next optional step.","[0, 0, 100, 20]",3,11.25,23,0,0.0545,0.20833333333333334,0.34782608695652173,0,0,-20.0,0.0,1,0,1.5,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"4. Optional Click More Options, if you want to specify advanced options, such as signer authentication, reminders, and more.","[0, 0, 100, 20]",3,12.0,19,0,0.053,0.10526315789473684,0.21052631578947367,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"By default, the Complete in Order setting is turned on. The numbers by the email addresses reflect the participation order. If you do not want to follow any particular order for signing, toggle the switch to Complete In Any Order . Optional Click Add Me, if you want to be included as a signer of the document. Specify authentication type like Email, Password, Social Identity, Knowledge- Based Authentication, Phone, or Acrobat Sign .","[0, 0, 100, 20]",3,12.0,73,0,0.1815,0.15492957746478872,0.3380281690140845,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Password Protect the PDF file.,"[0, 0, 100, 20]",3,12.0,5,0,0.013,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Set a Completion Deadline .,"[0, 0, 100, 20]",3,12.0,5,0,0.0115,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Specify the Recipient's Language in the email sent.,"[0, 0, 100, 20]",3,12.0,8,0,0.022,0.1111111111111111,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
