text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
The Bible contains two parts: Old Testament Hebrew Scriptures and New,"[0, 0, 100, 20]",5,14.4,11,0,0.0295,0.0,0.6363636363636364,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Testament Greek Scriptures. Jews refer to the Old Testament as the Tanakh . Jews refer to the first five books of the Old Testament as the Torah CJB, Joshua 1:8. The Torah is also referred to as the Book of the Law, Five Books of Moses, Law of Moses, Mosaic Law, or Pentateuch. For simplicity’s sake, we will only use the Jewish terms Torah and Tanakh in this book. Most of the quotations from the Tanakh in this book come from the Complete Jewish Bible CJB and the Jewish Publication Society Bible JPS. In some cases, different translations of the Tanakh will be used to gain a clearer understanding. In Jewish Bibles the term Adonai is another name for God.","[0, 0, 100, 20]",5,14.4,120,0,0.27,0.0743801652892562,0.3884297520661157,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"For non-religious readers of this book, this book takes into account that the term God can also refer to an invisible universal power or spiritual force that governs universal law and order such as the “law of gravity.”","[0, 0, 100, 20]",5,14.4,38,0,0.091,0.075,0.05128205128205128,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"You do not need to become a Jew or covert to their religion, Judaism, to become wealthy. Your financial success does not depend on your education, sex, race, or past experiences but rather on the wisdom you learn. The Tanakh says, “By your wisdom and discernment you have acquired wealth” CJB, Ezekiel 28:4.","[0, 0, 100, 20]",5,14.4,53,0,0.1275,0.21818181818181817,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Now before we begin, let’s explain the religious beliefs of the Jews.","[0, 0, 100, 20]",5,14.4,12,0,0.029,0.2857142857142857,0.15384615384615385,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Testament means ""covenant"" or ""contract."" A covenant is a written agreement between two or more parties to perform some guaranteed action. In the Torah it refers to an agreement between God and his people in which God makes certain promises and requires certain behavior from them in return. The Old Covenant contained in the Torah promised prosperity among other things as a reward for obedience. “Observe the words of this covenant and obey them; so that you can make everything you do prosper” CJB, Deuteronomy 29:9.","[0, 0, 100, 20]",5,14.4,86,0,0.217,0.13636363636363635,0.14942528735632185,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The Old Covenant was made with the Jewish people in the past: All of you are standing today in the presence of the Lord your God—your leaders and chief men, your elders and officials, and all the other men of Israel, together with your children and your wives, and the aliens living in your camps who chop your","[0, 0, 100, 20]",5,14.4,58,0,0.1265,0.10344827586206896,0.13559322033898305,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"wood and carry your water. You are standing here in order to enter into a covenant with the Lord your God, a covenant the Lord is making with you this day and sealing with an oath, to confirm you this day as his people, that he may be your God as he promised you and as he swore to your fathers, Abraham, Isaac and Jacob NIV, Deuteronomy 29:10-13.","[0, 0, 100, 20]",6,14.4,68,0,0.14,0.16176470588235295,0.14285714285714285,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The Old Covenant was also made with the Jewish people of the future: “I am making this covenant both with you who stand here today in the presence of the Lord our God, and also with the future generations who are not standing here today” NLT, Deuteronomy 29:15.","[0, 0, 100, 20]",6,14.4,48,0,0.107,0.14,0.1836734693877551,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Non-Jews are known as “foreigners” in the Tanakh and will greatly benefit from following the Old Covenant. The Tanakh says, ""I will also bless the foreigners who commit themselves to the Lord"" NLT, Isaiah 56:6. Christians will benefit from following the Old Covenant. Jesus himself said, “Don't ever think that I came to set aside Moses' Teachings or the Prophets” GWT, Matthew 5:17. Christ did not invalidate the Old Covenant, except for the requirements of animal sacrifices.","[0, 0, 100, 20]",6,14.4,77,0,0.2005,0.2073170731707317,0.30864197530864196,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Those who don’t obey the Old Covenant may even come under a curse of poverty. “This is what the Lord, the God of Israel, says: Cursed is anyone who does not obey the terms of my covenant” NLT, Jeremiah 11:3. “Remember the ancient covenant, and do everything it requires…because they refused to obey, I brought upon them all the curses described in this covenant” NLT, Jeremiah 11:6, 8. Jewish people view wealth as a blessing and look down on poverty because it cannot help anyone.","[0, 0, 100, 20]",6,14.4,85,0,0.1985,0.18478260869565216,0.16853932584269662,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"In this book, scriptures may be partially quoted or taken out of context. The practice of quoting out of context refers to removing a passage from the rest of the written text. Quoting out of context can sometimes lead to a change in the intended meaning of the quote. This can be a problem when quotes are taken out of certain religious books such as the New Testament, but it does not apply to the Torah. Regarding the Torah, every single statement from scripture can be viewed as a law, decree, rule, regulation, instruction, ordinance, or statute Leviticus 26:46.","[0, 0, 100, 20]",6,14.4,99,0,0.2345,0.16161616161616163,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Keep in mind that this book will help you to accumulate massive wealth if you are willing to change your way of doing things. However, it will not help you if you are not willing to change. The Tanakh says, “When people fall down, don't they get up again? When they discover they're on the wrong road, don't they turn back? Then why do these people stay on their self-destructive path? They cling tightly to their lies and will not turn around"" NLT, Jeremiah 8:4, 5. Some people will be stubborn and continue following their own ways of doing things even if it is not helping them accumulate wealth.","[0, 0, 100, 20]",6,14.4,109,0,0.2455,0.24778761061946902,0.09649122807017543,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"This book contains the greatest wisdom of the Jews that enables them to succeed and become very wealthy. Remember, what you learn is useless if you don’t use it. Therefore, at the end of each chapter there is a “Take Action” section that will guide you through the steps that you must take in order to become wealthy.","[0, 0, 100, 20]",7,14.4,58,0,0.13,0.1774193548387097,0.1016949152542373,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The people are called Jewish, their faith Judaism, their language Hebrew, and their land Israel. The terms Hebrew, Israelite, and Jew have been used interchangeably. Israel was the alternate name for Abraham's grandson, Jacob. Hence his twelve sons and their descendants became known as the Israelites. The name “Jew” is derived from Judah, the son of Israel Jacob, and one of the most prominent of the Twelve Tribes of Israel. “Jew” became the popular name used for the entire people when the Judeans, from the Kingdom of Judea, survived the downfall of the Northern Kingdom of Israel in 722 B.C. At that time ten of the Twelve Tribes were led into captivity.","[0, 0, 100, 20]",8,14.4,112,0,0.2745,0.1282051282051282,0.2982456140350877,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Jews comprise a very large number of history’s most important figures, people who have had a profound impact on humanity: Physicist Albert Einstein; the father of psychoanalysis, Sigmund Freud; Communism’s Karl Marx; developers of the polio vaccine Dr’s Jonas Salk and Albert Sabin. Approximately 35% of Nobel Prizes have been awarded to Jews. No other ethnic group has even come close to matching the abilities and accomplishments of Jews. American President John Adams said, “The Hebrews have done more to civilize men than any other nation. If I were an atheist, and believed blind eternal fate, I should still believe that fate had ordained the Jews to be the most essential instrument for civilizing the nations.”","[0, 0, 100, 20]",8,14.4,116,0,0.3015,0.1935483870967742,0.25210084033613445,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Jews are estimated to be less than 1% of the world's population yet approximately 25% of the world's billionaires are Jewish. Jews are always found,"[0, 0, 100, 20]",8,14.4,25,0,0.0615,0.2222222222222222,0.1111111111111111,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"on lists of the world’s richest people. In 2009, 139 of the Forbes 400 were","[0, 0, 100, 20]",9,14.4,15,0,0.0305,0.11764705882352941,0.125,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Jewish. 1 According to TheMarker, Oracle founder Larry Ellison is the richest Jew in the world, with a net worth of $28 billion. Michael Bloomberg, founder of Bloomberg news service, ranks as the richest Jew in the media industry, with a net worth of $18 billion. Isaac Perlmutter, CEO of Marvel Comics, ranked second on TheMarker, with a net worth of $1.6 billion.","[0, 0, 100, 20]",9,14.4,63,0,0.1515,0.06349206349206349,0.265625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Since such a large percent of the wealthiest people in the world are Jewish, a common question the world over is, “Why are so many Jews so wealthy?” Their secret lies not in their genetics or intelligence, as some have believed, but in their religion.","[0, 0, 100, 20]",9,14.4,45,0,0.1035,0.14893617021276595,0.1111111111111111,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"A groundbreaking study by professor of sociology Lisa A. Keister has discovered that religion influences a person’s success and finances. “Religion is an important factor in wealth accumulation, a factor that hasn’t received a lot of attention,” said Lisa Keister.","[0, 0, 100, 20]",9,14.4,40,0,0.1125,0.15217391304347827,0.16666666666666666,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"The study showed that wealth is highest among Jews, followed by mainline","[0, 0, 100, 20]",9,14.4,12,0,0.0305,0.25,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Protestants, followed by Roman Catholics, and conservative Protestants were the least wealthy and successful. 2 Keister found that the median net worth of Jewish people in the survey was $150,890, more than three times the median for the entire sample $48,200. The median net worth for conservative Protestants was $26,200, or about half the overall average. The median net worth of mainstream Protestants and Catholics were similar to each other and about the average for the whole sample.","[0, 0, 100, 20]",9,14.4,78,0,0.2065,0.07692307692307693,0.13580246913580246,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Lisa A. Keister says that religion influences the accumulation of wealth directly because “it shapes values and priorities, contributes to the set of competencies from which action is constructed, and may provide important social contacts.” Lisa A. Keister states that “people draw on the tools they learn from religion to develop consistent strategies for dealing with problems and for making decisions such as savings, investment, and consumption decisions.” She concludes that that there is solid evidence to confirm that being raised Jewish and practicing Judaism leads to the accumulation of wealth. David Gelernter, a Yale University Professor, said, ""Judaism is the most important intellectual development in human history.""","[0, 0, 100, 20]",9,14.4,108,0,0.312,0.1875,0.1388888888888889,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Sacred religious Jewish texts are found on the bookshelves of many Jewish homes. The most common texts among Jews are the following:,"[0, 0, 100, 20]",9,14.4,22,0,0.0555,0.13636363636363635,0.22727272727272727,1,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Tanakh,"[0, 0, 100, 20]",9,14.4,2,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Jewish Bible is known in Hebrew as the Tanakh . It contains three books: Torah Pentateuch, Nevi'im Prophets, and Ketuvim Writings. At the basis of all Jewish sacred texts is the Torah. Torah means ""law"". The main message of","[0, 0, 100, 20]",9,14.4,40,0,0.094,0.15384615384615385,0.425,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
the Torah is the absolute unity of God and his everlasting covenant with the people of Israel.,"[0, 0, 100, 20]",10,14.4,17,0,0.039,0.11764705882352941,0.17647058823529413,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Talmud,"[0, 0, 100, 20]",10,14.4,2,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Talmud is a doctrinal book, which explains all the knowledge and teaching of the Jewish people. The Talmud interprets and expounds on the verses of the Tanakh to discover hidden meanings. The Talmud also contains Judaism's oral law.","[0, 0, 100, 20]",10,14.4,39,0,0.099,0.1,0.225,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Mishnah,"[0, 0, 100, 20]",10,14.4,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Mishnah consists of six orders, each containing seven to twelve tractates, sixty-three in total, and further subdivided into chapters and paragraphs or verses. It contains various laws and teachings.","[0, 0, 100, 20]",10,14.4,30,0,0.087,0.13333333333333333,0.0967741935483871,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
The Tosefta,"[0, 0, 100, 20]",10,14.4,2,0,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Tosefta is a compilation of the Jewish oral law. In many ways, the Tosefta acts as a supplement to the Mishnah .","[0, 0, 100, 20]",10,14.4,23,0,0.047,0.09090909090909091,0.2727272727272727,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Shulchan Aruch,"[0, 0, 100, 20]",10,14.4,3,0,0.008,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Shulchan Aruch, also known as the Code of Jewish Law, is the most widely accepted compilation of Jewish law ever written.","[0, 0, 100, 20]",10,14.4,22,0,0.052,0.13636363636363635,0.3181818181818182,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
REFERENCES,"[0, 0, 100, 20]",10,20.16,1,1,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Berkman, J. 2009, October 5. At Least 139 of the Forbes 400 Are Jewish . Jta.org. Retrieved January 20, 2012 from http://blogs.jta.org/philanthropy/article/2009/10/05/1008323/at-least-139-of-the-forbes-400-are-http://blogs.jta.org/philanthropy/article/2009/10/05/1008323/at-least-139-of-the-forbes-400-are-jewish jewish","[0, 0, 100, 20]",10,10.8,24,0,0.1495,0.04,0.18333333333333332,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. Keiste, L. 2003. Religion and Wealth: The Role of Religious Affiliation and Participation in Early Adult Asset Accumulation. Social Forces, 821, 173-205.","[0, 0, 100, 20]",10,10.8,23,0,0.067,0.0,0.625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
REFERENCES,"[0, 0, 100, 20]",10,20.16,1,1,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Joseph, K. 1997. The World of the Early Christians . Liturgical Press. 2. Stryker, R. 1981. Religio-Ethnic Effects on Attainments in the Early Career. American Sociological Review, 46, 212-231.","[0, 0, 100, 20]",11,10.8,30,0,0.0835,0.0,0.6129032258064516,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. Herz, F. M., Rozen, E. J. 1982. Jewish families. In McGoldrick, J. K. Pearce, & J. Giordano Eds., Ethnicity and Family Therapy . New York: Guilford Press.","[0, 0, 100, 20]",11,10.8,28,0,0.065,0.0,0.8461538461538461,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. Thernstrom, A., Thernstrom, S. 2003. No Excuses: Closing the Racial Gap In Learning . New York: Simon and Schuster.","[0, 0, 100, 20]",11,10.8,20,0,0.0495,0.05263157894736842,0.7894736842105263,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"5. Stone, P. 2009. Breaking The Jewish Code: Twelve Secrets That Will Transform Your Life, Family, Health and Finances . Charisma House.","[0, 0, 100, 20]",11,10.8,22,0,0.0575,0.09523809523809523,0.8571428571428571,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"6. Kerry, M. 2002. Mishlei: A Modern Commentary on Proverbs . URJ Books and Music. 7. Keiste, L. 2003. Religion and Wealth: The Role of Religious Affiliation and Participation in Early Adult. Asset Accumulation. Social Forces, 821, 173-205. 8. Anderson, C. T. 2008. Becoming a Millionaire God’s Way . FaithWords. 9. Jacobs, J. 2010. There Shall Be No Needy: Pursuing Social Justice Through Jewish Law & Tradition . Jewish Lights Publishing.","[0, 0, 100, 20]",11,10.8,71,0,0.185,0.028985507246376812,0.7246376811594203,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"10. Lifshitz, J. 2008. Markets, Morals and Religion . Transaction Publishers.","[0, 0, 100, 20]",11,10.8,11,0,0.0335,0.0,0.7,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Table of Contents,"[0, 0, 100, 20]",12,26.64,3,0,0.0075,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
PREFACE INTRODUCTION CHAPTER 1 CHAPTER 2 CHAPTER 3 CHAPTER 4 CHAPTER 5 CHAPTER 6 CHAPTER 7,"[0, 0, 100, 20]",12,14.4,16,1,0.0375,0.0,0.5625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
