text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
What’s the best way to create a PDF?,"[0, 0, 100, 20]",2,24.0,8,0,0.0145,0.3,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"You can create PDFs from documents printed on paper, Microsoft Word documents, InDesign®","[0, 0, 100, 20]",2,12.0,13,0,0.038,0.15384615384615385,0.38461538461538464,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"files, digital images, and more. Different types of sources have different tools available for PDF","[0, 0, 100, 20]",2,12.0,15,0,0.042,0.06666666666666667,0.13333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"conversion. In many applications, you can create PDFs by selecting the Adobe PDF printer in","[0, 0, 100, 20]",2,12.0,15,0,0.0385,0.13333333333333333,0.26666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the Print dialog box.,"[0, 0, 100, 20]",2,12.0,4,0,0.009,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
If a file is open in its authoring application such as a spreadsheet that is open in Microsoft,"[0, 0, 100, 20]",2,12.0,18,0,0.0385,0.16666666666666666,0.1111111111111111,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Excel, you can convert it to PDF without opening Adobe Acrobat. Similarly, if Acrobat is","[0, 0, 100, 20]",2,12.0,15,0,0.037,0.2,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"already open, you don’t have to open the authoring application to convert a file to PDF.","[0, 0, 100, 20]",2,12.0,16,0,0.0365,0.2777777777777778,0.058823529411764705,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Every PDF balances efficiency small file size and quality such as resolution and color. If the,"[0, 0, 100, 20]",2,12.0,16,0,0.0395,0.0625,0.1875,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"balance between the file size and the quality is critical to your task, you must use an","[0, 0, 100, 20]",2,12.0,17,0,0.0355,0.11764705882352941,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
appropriate conversion method.,"[0, 0, 100, 20]",2,12.0,3,0,0.014,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"For example, you can drag files to the Acrobat icon to create PDFs. In this case, Acrobat","[0, 0, 100, 20]",2,12.0,17,0,0.0365,0.11764705882352941,0.29411764705882354,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
applies the most recently used conversion settings without providing access to those settings.,"[0, 0, 100, 20]",2,12.0,13,0,0.041,0.15384615384615385,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"If you want more control over the process, you’ll want to use another method.","[0, 0, 100, 20]",2,12.0,14,0,0.032,0.25,0.06666666666666667,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
PDF creation methods by file type,"[0, 0, 100, 20]",2,16.02,6,0,0.014,0.0,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Refer to the following lists to determine the methods available for the different types of files.,"[0, 0, 100, 20]",2,12.0,16,0,0.041,0.0625,0.0625,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
File Type PDF Creation Methods,"[0, 0, 100, 20]",2,12.0,5,0,0.013,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Method 1 : From the top tools bar, select Create . Then, select a","[0, 0, 100, 20]",2,12.0,14,0,0.026,0.08333333333333333,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
file type and then select the file that you want to convert to,"[0, 0, 100, 20]",2,12.0,13,0,0.025,0.23076923076923078,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
PDF.,"[0, 0, 100, 20]",2,12.0,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Any file format,"[0, 0, 100, 20]",2,12.0,3,0,0.0065,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Or, select the hamburger menu Windows or","[0, 0, 100, 20]",2,12.0,7,0,0.017,0.14285714285714285,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
the File menu macOS > Create and then select the,"[0, 0, 100, 20]",2,12.0,10,0,0.0195,0.1111111111111111,0.2222222222222222,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
appropriate file type and follow through the steps.,"[0, 0, 100, 20]",2,12.0,8,0,0.022,0.125,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Method 2 : Drag and drop a file from your system to the,"[0, 0, 100, 20]",2,12.0,13,0,0.0215,0.08333333333333333,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Acrobat Home page.,"[0, 0, 100, 20]",2,12.0,3,0,0.008,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Method 3: Right-click on the file and then select Convert to,"[0, 0, 100, 20]",2,12.0,11,0,0.025,0.09090909090909091,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Adobe PDF .,"[0, 0, 100, 20]",2,12.0,3,0,0.0045,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Paper documents,"[0, 0, 100, 20]",3,12.0,2,0,0.007,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
