text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
1 teaspoon thyme 1 teaspoon rosemary 1/4 cup olive oil Salt and pepper to taste,"[0, 0, 100, 20]",1,12.0,15,0,0.0325,0.06666666666666667,0.0625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Instructions:,"[0, 0, 100, 20]",1,12.0,1,0,0.0065,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Preheat oven to 375°F 190°C. In a large baking dish, layer diced eggplant, zucchini, bell pepper, onion, and tomatoes. In a bowl, mix minced garlic, olive oil, thyme, rosemary, salt, and pepper. Pour the mixture over the vegetables and toss to coat. Bake for 45 minutes until vegetables are tender. Serve warm.","[0, 0, 100, 20]",1,12.0,52,0,0.1295,0.07692307692307693,0.14814814814814814,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Roast Chicken,"[0, 0, 100, 20]",1,12.0,2,0,0.006,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Ingredients:,"[0, 0, 100, 20]",1,12.0,1,0,0.006,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1 whole chicken 1 lemon, halved 4 cloves garlic, minced 1/4 cup olive oil 1 tablespoon fresh rosemary, chopped 1 tablespoon fresh thyme, chopped Salt and pepper to taste","[0, 0, 100, 20]",1,12.0,29,0,0.0705,0.1724137931034483,0.03333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Instructions:,"[0, 0, 100, 20]",1,12.0,1,0,0.0065,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"Preheat oven to 375°F 190°C. Season the chicken with salt and pepper. Stuff the cavity with lemon halves and minced garlic. In a bowl, mix olive oil, chopped rosemary, and chopped thyme. Brush the mixture over the chicken. Place the chicken in a roasting pan and roast for 1 hour and 30 minutes until cooked through.","[0, 0, 100, 20]",1,12.0,56,0,0.1305,0.07142857142857142,0.13793103448275862,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Let rest before carving and serving.,"[0, 0, 100, 20]",1,12.0,6,0,0.0155,0.5,0.16666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Shrimp and Grits,"[0, 0, 100, 20]",1,12.0,3,0,0.007,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Ingredients:,"[0, 0, 100, 20]",1,12.0,1,0,0.006,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1 pound shrimp, peeled and deveined 1 cup grits 4 cups water 1/2 cup cheddar cheese, shredded 1/4 cup butter 1 small onion, diced 2 cloves garlic, minced","[0, 0, 100, 20]",1,12.0,28,0,0.063,0.17857142857142858,0.0,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1/4 cup bacon, chopped 1/4 cup green onions, sliced Salt and pepper to taste","[0, 0, 100, 20]",2,12.0,14,0,0.0315,0.21428571428571427,0.0625,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Instructions:,"[0, 0, 100, 20]",1,12.0,1,0,0.0065,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"In a pot, bring water to a boil and stir in grits. Reduce heat and simmer until thickened, then stir in shredded cheddar cheese and butter. In a skillet, cook chopped bacon until crispy, then set aside. In the same skillet, sauté diced onion and minced garlic until softened. Add shrimp and cook until pink and opaque. Stir in cooked bacon and sliced green onions. Serve shrimp mixture over grits.","[0, 0, 100, 20]",2,12.0,70,0,0.164,0.1,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Spaghetti Carbonara,"[0, 0, 100, 20]",2,12.0,2,0,0.009,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Ingredients:,"[0, 0, 100, 20]",1,12.0,1,0,0.006,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"1 pound spaghetti 4 eggs 1 cup grated Parmesan cheese 1/2 cup pancetta, diced 2 cloves garlic, minced 1/4 cup heavy cream optional Salt and pepper to taste Chopped parsley for garnish","[0, 0, 100, 20]",2,12.0,32,0,0.076,0.15625,0.08823529411764706,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Instructions:,"[0, 0, 100, 20]",1,12.0,1,0,0.0065,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
