text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Export,"[0, 0, 100, 20]",2,25.98,1,0,0.003,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can save your changes to an Adobe PDF or PDF Portfolio in the original PDF or in a copy of the PDF. You can also save individual PDFs to other file formats, including text, XML, HTML, and Microsoft Word .","[0, 0, 100, 20]",2,12.0,41,0,0.084,0.075,0.325,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Saving a PDF in text format allows you to use the content with a screen reader, screen magnifier, or other assistive technology.","[0, 0, 100, 20]",2,12.0,22,0,0.0535,0.13636363636363635,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"If you don’t have access to the source files that created an Adobe PDF, you can still copy images and text from the PDF to use elsewhere. You can also export the PDF to a reusable format, or export images in a PDF to another format.","[0, 0, 100, 20]",2,12.0,46,0,0.0935,0.14583333333333334,0.14893617021276595,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Adobe Acrobat Reader users can save a copy of a PDF or PDF Portfolio if the creator of the document has enabled usage rights. If a document has additional or restricted usage rights, the document message bar under the toolbar area describes the assigned restrictions or privileges.","[0, 0, 100, 20]",2,12.0,47,0,0.1175,0.1276595744680851,0.14893617021276595,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Save a PDF,"[0, 0, 100, 20]",2,16.02,3,0,0.004,0.3333333333333333,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"Use this method to save PDFs, including PDF Portfolios, and PDFs in which you have added comments, form field entries, and digital signatures.","[0, 0, 100, 20]",2,12.0,23,0,0.06,0.21739130434782608,0.21739130434782608,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Note:,"[0, 0, 100, 20]",2,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Saving a digitally signed PDF invalidates the signature.,"[0, 0, 100, 20]",2,12.0,8,0,0.0245,0.375,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
1. Do one of the following:,"[0, 0, 100, 20]",2,12.0,6,0,0.011,0.16666666666666666,0.16666666666666666,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To save changes, select Save to computer from the upper right. Alternatively you can also select the hamburger menu and select Save . For macOS, select File         - Save .","[0, 0, 100, 20]",2,12.0,30,0,0.068,0.1111111111111111,0.25925925925925924,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"To save a copy of a PDF in Windows, select the hamburger menu  and then select Save As . For macOS, select File         - Save As .","[0, 0, 100, 20]",2,12.0,27,0,0.048,0.16666666666666666,0.375,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"In Acrobat Reader, for Windows, select the hamburger menu  and then select> Save As . For macOS, select File        - Save as Text .","[0, 0, 100, 20]",2,12.0,24,0,0.0505,0.14285714285714285,0.47619047619047616,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"To save a copy of a PDF Portfolio, select File       - Save .","[0, 0, 100, 20]",2,12.0,13,0,0.0215,0.09090909090909091,0.45454545454545453,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Note:,"[0, 0, 100, 20]",2,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"If you are viewing a PDF in a web browser, the Acrobat File menu is not available. Use the Save A Copy button in the Acrobat toolbar to save the PDF.","[0, 0, 100, 20]",3,12.0,31,0,0.0595,0.16129032258064516,0.3225806451612903,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Recover the last saved version,"[0, 0, 100, 20]",4,24.0,5,0,0.013,0.2,0.2,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. On Windows, choose the hamburger Menu    - Undo, Redo & more    - Revert .","[0, 0, 100, 20]",4,12.0,15,0,0.0285,0.09090909090909091,0.5454545454545454,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"On macOS, select the File menu > Revert .","[0, 0, 100, 20]",4,12.0,9,0,0.0165,0.14285714285714285,0.42857142857142855,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
About the Autosave feature,"[0, 0, 100, 20]",4,16.02,4,0,0.0115,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"The Autosave feature guards against losing your work in case of a power failure by incrementally, and at regular intervals, saving file changes to a specified location. The original file is not modified. Instead, Acrobat creates an autosave file of changes, which includes all the changes you made to the open file since the last automatic save. The amount of new information that the autosave file contains depends on how frequently Acrobat saves the autosave file. If you set the autosave interval to 15 minutes, you could lose the last 14 minutes of your work if a problem occurs. Frequent automatic saving prevents loss of data, and is especially useful if you make extensive changes to a document, such as by adding comments.","[0, 0, 100, 20]",4,12.0,123,0,0.304,0.13821138211382114,0.07317073170731707,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"You can apply autosave changes to the original files when you restart Acrobat. When you close, save manually, or revert to the last-saved version of a file, the autosave file is deleted.","[0, 0, 100, 20]",4,12.0,32,0,0.0775,0.1875,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Note:,"[0, 0, 100, 20]",2,12.0,1,0,0.0025,0.0,1.0,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"If you use assistive technology, such as a screen reader, you may want to disable the Autosave feature so that you don’t lose your place when the file is reloaded.","[0, 0, 100, 20]",4,12.0,30,0,0.067,0.21875,0.06451612903225806,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
The Autosave feature won’t work in the following cases:,"[0, 0, 100, 20]",4,12.0,9,0,0.0235,0.09090909090909091,0.2,1,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
A document that has its security changed. You must save the document to re-enable automatic saving of document changes.,"[0, 0, 100, 20]",4,12.0,19,0,0.0505,0.15789473684210525,0.1,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
A document created using the Web Capture feature or extracted from a larger PDF All tools     - Organize Pages     - Extract . You must save the document to enable automatic saving of changes.,"[0, 0, 100, 20]",4,12.0,33,0,0.076,0.2,0.3,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
A document displayed in a web browser or incorporated into a container document that supports Object Linking and Embedding OLE. This document appears outside the default file system and cannot support automatic saving.,"[0, 0, 100, 20]",4,12.0,33,0,0.093,0.14705882352941177,0.18181818181818182,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Recover lost changes,"[0, 0, 100, 20]",4,12.0,3,0,0.009,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"To prevent lost changes after an unexpected interruption, enable the Autosave feature, which is the default setting.","[0, 0, 100, 20]",4,12.0,17,0,0.05,0.23529411764705882,0.11764705882352941,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Set up automatic saving,"[0, 0, 100, 20]",5,16.02,4,0,0.01,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. In the Preferences dialog box under Categories, select Documents. 2. Select Automatically Save Document Changes To Temporary File Every xx Minutes 199, and specify the number of minutes.","[0, 0, 100, 20]",5,12.0,29,0,0.0805,0.10344827586206896,0.4827586206896552,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Recover lost changes after an unexpected shutdown,"[0, 0, 100, 20]",5,16.02,7,0,0.0215,0.14285714285714285,0.14285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"1. Start Acrobat or open the file you were working on last. 2. When prompted, click Yes to open the autosave file or files. If multiple files were open, Acrobat opens all of the files for you.","[0, 0, 100, 20]",5,12.0,37,0,0.078,0.21621621621621623,0.16216216216216217,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
3. Save the file or files with the same names as the files you were originally working on.,"[0, 0, 100, 20]",5,12.0,18,0,0.0365,0.16666666666666666,0.05555555555555555,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"To control changes and quality trade-offs, use PDF Optimizer in Acrobat Pro, which makes more options available. You can also easily convert from other file formats to PDF using our online tools such as Word to PDF and Convert PDF.","[0, 0, 100, 20]",5,12.0,40,0,0.096,0.125,0.2682926829268293,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
You can easily convert your PDF files into Microsoft Word DOC or DOCX using Adobe Acrobat.,"[0, 0, 100, 20]",5,12.0,16,0,0.0375,0.1875,0.5,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Convert PDF to DOCX,"[0, 0, 100, 20]",5,16.02,4,0,0.008,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
1. Open the PDF in Acrobat.,"[0, 0, 100, 20]",5,12.0,6,0,0.011,0.16666666666666666,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. From the global bar, select Convert.","[0, 0, 100, 20]",5,12.0,7,0,0.0165,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. From the left pane, Select DOCX from the drop-down menu next to Microsoft Word . Then select Convert to DOCX .","[0, 0, 100, 20]",5,12.0,22,0,0.046,0.05,0.38095238095238093,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. In the Save as dialog, select a location where you want to save the file and then select Save .","[0, 0, 100, 20]",6,12.0,21,0,0.039,0.2,0.15,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Convert PDF to DOC,"[0, 0, 100, 20]",6,16.02,4,0,0.0075,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
1. Open the PDF in Acrobat.,"[0, 0, 100, 20]",5,12.0,6,0,0.011,0.16666666666666666,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"2. From the global bar, select Convert.","[0, 0, 100, 20]",5,12.0,7,0,0.0165,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. From the left pane, Select DOC from the drop-down menu next to Microsoft Word . Then select Convert to DOC .","[0, 0, 100, 20]",6,12.0,22,0,0.045,0.05,0.38095238095238093,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"4. In the Save as dialog, select a location where you want to save the file and then select Save .","[0, 0, 100, 20]",6,12.0,21,0,0.039,0.2,0.15,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"For PDF to Word conversion settings, go to File format options for PDF export.https://helpx.adobe.com/acrobat/using/file-format-options-pdf-export.html","[0, 0, 100, 20]",7,12.0,14,0,0.069,0.06666666666666667,0.19230769230769232,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
You can easily convert your PDF files into Microsoft Powerpoint PPT/PPTX using Adobe Acrobat.,"[0, 0, 100, 20]",7,12.0,14,0,0.04,0.21428571428571427,0.5333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Convert PDF to PPTX,"[0, 0, 100, 20]",7,16.02,4,0,0.008,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
1. Open the PDF in Acrobat.,"[0, 0, 100, 20]",5,12.0,6,0,0.011,0.16666666666666666,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
2. Select Convert from the globar bar.,"[0, 0, 100, 20]",7,12.0,7,0,0.016,0.0,0.2857142857142857,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"3. From the Convert menu in the left pane, select Microsoft PowerPoint PPTX.","[0, 0, 100, 20]",7,12.0,13,0,0.032,0.0,0.38461538461538464,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
4. Select Convert to PPTX .,"[0, 0, 100, 20]",7,12.0,6,0,0.011,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
"5. In the dialog, select the location where you want to save the file and, if necessary, change the file name.","[0, 0, 100, 20]",7,12.0,21,0,0.045,0.19047619047619047,0.047619047619047616,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,
6. Select Save .,"[0, 0, 100, 20]",7,12.0,4,0,0.0065,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
File format op�ons for PDF export in Acrobat,"[0, 0, 100, 20]",8,24.0,8,0,0.0185,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"To convert a PDF to different file formats, select Convert from the global bar. Each file format includes unique conversion settings. Alternatively, you can use the Export a PDF tool from the All tools menu.","[0, 0, 100, 20]",8,12.0,35,0,0.0865,0.11428571428571428,0.22857142857142856,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Adobe PDF options,"[0, 0, 100, 20]",8,16.02,3,0,0.0075,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"You can resave PDFs as optimized PDFs using settings in the PDF Optimizer dialog box. The PDF Optimizer lets you change the compatibility version of your PDFs so they can be viewed using older versions of Acrobat or Acrobat Reader. When you change the compatibility setting, newer features may be unavailable in the PDF. For an explanation of each compatibility setting, view PDF compatibility levels.https://helpx.adobe.com/acrobat/using/pdf-conversion-settings.html#pdfcompatibilitylevels","[0, 0, 100, 20]",8,12.0,65,0,0.213,0.13432835820895522,0.21052631578947367,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
