text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
21 MONEY Shifts,"[0, 0, 100, 20]",1,48.0,3,0,0.0065,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
A BLUEPRINT,"[0, 0, 100, 20]",1,36.0,2,1,0.005,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
TO MANIFEST MORE MONEY,"[0, 0, 100, 20]",1,48.0,4,1,0.0095,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
in Your Business,"[0, 0, 100, 20]",1,30.0,3,0,0.007,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
There are countless ways to manifest more money in your business. The trick is to find the methods that work best with your core belief system and values.,"[0, 0, 100, 20]",2,12.0,28,0,0.0635,0.17857142857142858,0.07142857142857142,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"Some of these will be no brainers, and others will need C4 to the Brain to shift! Take note of your level of resistance level of feeling misaligned with idea as you read through these.  *10 is the highest level of feelings of misalignment","[0, 0, 100, 20]",2,12.0,44,0,0.097,0.13636363636363635,0.09090909090909091,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
1. Give Up Control,"[0, 0, 100, 20]",2,14.04,4,0,0.0075,0.25,0.75,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
"While it is good to be specific, when setting up goals and planning how to attain them, be careful of thinking that is too rigid. Telling the Universe that you want to increase your income in a specific way with a specific outcome can blind one to unexpected opportunities and methods.","[0, 0, 100, 20]",2,12.0,51,0,0.1175,0.23529411764705882,0.058823529411764705,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
"By all means, have a specific intent, but allow the Universe to deliver what you need in its own unique way. You’ll find it is often much better and more generous than the rigid outcome you were expecting.","[0, 0, 100, 20]",2,12.0,38,0,0.084,0.2,0.07692307692307693,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,
Rate Your Level of Resistance: 1  2   3   4   5   6   7   8   9  10,"[0, 0, 100, 20]",2,12.0,15,0,0.0185,0.06666666666666667,0.26666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
