text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
insects,"[0, 0, 100, 20]",1,25.2,1,0,0.0035,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Article,"[0, 0, 100, 20]",1,9.96,1,0,0.0035,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Comparative Study of the Effect of Pollen Substitute Diets on Honey Bees during Early Spring,"[0, 0, 100, 20]",1,17.93,15,0,0.039,0,0.666666667,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Hyunjee Kim 1,† , Olga Frunze 1,† , Abdulkadir Yusif Maigoro 1 , Myeong-Lyeol Lee 1 , Jeong-Hyeon Lee 2 and Hyung-Wook Kwon 1,2, *****","[0, 0, 100, 20]",1,9.96,25,0,0.055,0,0.666666667,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"1 Convergence Research Center for Insect Vectors, Incheon National University, Incheon 22012, Republic of Korea; beamed79@hanmail.net H.K.; frunzeon@gmail.com O.F.; aymaigoro@gmail.com A.Y.M.; be9020@hanmail.net M.-L.L. 2 Department of Life Sciences, College of Life Science and Bioengineering, Incheon National University, Incheon 22012, Republic of Korea; jeonghyeon@inu.ac.kr ***** Correspondence: hwkwon@inu.ac.kr; Tel.: +82-32-835-8090 These authors contributed equally to this work.","[0, 0, 100, 20]",1,7.97,55,0,0.217,0.016666667,0.480519481,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"Simple Summary: Recently, there has been a serious decline in honey bee colonies due to various factors, including habitat loss, diseases, pathogen infections, chemical exposures, and climatic changes. Among these factors, malnutrition-induced stress plays a significant role in colony decline. In our study, we present a novel perspective on maintaining and developing honey bee colonies. Our research demonstrates that a specific pollen substitute diet significantly improves colony performance during early spring, as evidenced by an increase in population, a greater capped brood area, altered colony weight, honey bee weight dried head + thorax, and vitellogenin value. This finding could contribute to enhanced colony maintenance and development during the early spring season, with the potential to prevent colony decline.","[0, 0, 100, 20]",1,8.99,118,0,0.356,0.145299145,0.059322034,0,0,-20,0,1,0,0.09,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Citation: Kim, H.; Frunze, O.; Maigoro, A.Y.; Lee, M.-L.; Lee, J.-H.; Kwon, H.-W. Comparative Study of the Effect of Pollen Substitute Diets on Honey Bees during Early Spring. Insects 2024, 15 , 101. https://https://doi.org/10.3390/insects15020101 doi.org/10.3390/insects15020101https://doi.org/10.3390/insects15020101","[0, 0, 100, 20]",1,8.67,35,0,0.142,0,0.528301887,0,0,-20,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Academic Editor: Kirk E. Anderson,"[0, 0, 100, 20]",1,6.97,5,0,0.0145,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Received: 5 January 2024 Revised: 30 January 2024 Accepted: 31 January 2024 Published: 1 February 2024,"[0, 0, 100, 20]",1,6.97,16,0,0.0435,0.1875,0.5,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Copyright: © 2024 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution CC BY license https://https://creativecommons.org/licenses/by/4.0/ creativecommons.org/licenses/by/https://creativecommons.org/licenses/by/4.0/ 4.0/.","[0, 0, 100, 20]",1,7.03,34,0,0.1515,0.054054054,0.215686275,0,0,-20,0,1,0,0.07,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"Abstract: The nutritional quality of a colony significantly affects its health and strength, particularly because it is required for population growth in the early spring. We investigated the impact of various artificial pollen substitute diets on colony performance in the Republic of Korea during early spring, a critical period for colony health and growth. The colonies were provided with different diets, including the commercial product Megabee positive control, our developed diet Test A, and four upgraded versions Diet 1, Diet 2, Diet 3, and Diet 4 of Test A. The negative control group received no supplementary feed. Over 63 days, we observed 24 experimental colonies and assessed various parameters at the colony and individual levels. The results revealed that Diet 2 had the highest consumption and had the most positive impact on population growth, the capped brood area, colony weight, honey bees’ weight, and vitellogenin levels. These findings suggested that Diet 2 is most attractive to honey bees and thus holds great promise for improving colony maintenance and development during the crucial early spring period.","[0, 0, 100, 20]",1,8.99,175,0,0.48,0.107954545,0.12,0,0,-20,0,1,0,0.03,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Keywords: honey bee; substitute diet; consumption; brood area; population; colony weight; honey bees weight; vitellogenin ; deformed wing virus,"[0, 0, 100, 20]",1,8.98,19,0,0.0625,0.111111111,0.055555556,0,0,-20,0,1,0,0.03,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1. Introduction,"[0, 0, 100, 20]",1,9.96,2,0,0.007,0,0.5,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
