text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Saudi Journal of Biological Sciences 28 2021 1167–1176https://doi.org/10.1016/j.sjbs.2020.11.053,"[0, 0, 100, 20]",1,6.46,8,0,0.0445,0,0.222222222,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Contents lists available at ScienceDirecthttp://www.sciencedirect.com/science/journal/1319562X,"[0, 0, 100, 20]",1,7.97,5,0,0.045,0.166666667,0.181818182,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Saudi Journal of Biological Sciences,"[0, 0, 100, 20]",1,14.22,5,0,0.016,0,0.8,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
journal homepage: www.sciencedirect.comhttp://www.sciencedirect.com,"[0, 0, 100, 20]",1,8.08,3,0,0.0325,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Review,"[0, 0, 100, 20]",1,9.56,1,0,0.003,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Honeybee nutrition and pollen substitutes: A review,"[0, 0, 100, 20]",1,13.45,7,0,0.0225,0,0.285714286,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Bilal Ahamad Paray a, Indu Kumari b, Younis Ahmad Hajam c, Bharti Sharma c, Rajesh Kumar c, ⇑, Mohammed Fahad Albeshr a, Mohammad Abul Farah a, Javed Masood Khan d","[0, 0, 100, 20]",1,10.56,30,0,0.067,0,0.724137931,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"a Department of Zoology, College of Science, King Saud University, PO Box 2455, Riyadh 11451, Saudi Arabia b Department of Life Science, School of Basic Sciences, Arni University, Kangra 176401, H.P., India c Zoology Division, Career Point University, Hamirpur 176041, H.P., India d Department of Food Science and Nutrition, Faculty of Food and Agricultural Sciences, King Saud University, Riyadh, Saudi Arabia","[0, 0, 100, 20]",1,4.51,61,0,0.175,0.032786885,0.746031746,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
a r t i c l e i n f o,"[0, 0, 100, 20]",1,8.97,11,0,0.0055,0.181818182,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Article history: Received 12 September 2020 Revised 12 November 2020 Accepted 12 November 2020 Available online 24 November 2020,"[0, 0, 100, 20]",1,6.46,19,0,0.055,0.157894737,0.473684211,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Keywords: Honeybee Commercial beekeeping Pollen Nectar Apis mellifera Diet India,"[0, 0, 100, 20]",1,6.46,10,0,0.0355,0.1,0.8,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Contents,"[0, 0, 100, 20]",1,7.27,1,0,0.004,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
a b s t r a c t,"[0, 0, 100, 20]",1,8.97,8,0,0.004,0.125,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Like other invertebrates, honey bees too are poikilothermic animals; they cannot regulate their body temperature and they have to undergo a period of inactivation when atmospheric temperature is untolerable. During this period, their nutritional requirements and metabolic activities are minimized due to highly restricted foraging activities. The egg-laying by queen and rearing of unsealed and sealed brood are decreased, however their extent is governed by the quantum of stored food available. The problems of deleterious influence of adverse weather conditions and non-availability of bee flora all round the year, in a particular locality, have been realized by the researchers/beekeepers and migration concept has been developed to solve this problem. But again, migration itself is not an easy task. The provision of artificial feeding as an alternate of migration. Scientists all over the world have formulated different artificial food recepies for bees on the basis of nutrient composition of honey and pollen, acceptability, palatability, digestibility and affordability of ingredients. This may help to maintain all colony parameters enough to derive maximum advantage of forthcoming floral rich season. However, a standard balanced diet for commercial beekeeping that is accepted worldwide is still awaited.","[0, 0, 100, 20]",1,7.27,191,0,0.5655,0.171875,0.046391753,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
� 2020 The Authors. Published by Elsevier B.V. on behalf of King Saud University. This is an open access article under the CC BY-NC-ND license http://creativecommons.org/licenses/by-nc-nd/4.0/.http://creativecommons.org/licenses/by-nc-nd/4.0/,"[0, 0, 100, 20]",1,7.27,26,0,0.1085,0.071428571,0.311111111,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1. Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1167 2. Protein based pollen substitutes and supplements . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1168 3. Carbohydrate based pollen substitutes & supplements . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1171 4. Effect of feeding artificial diets on hypopharyngeal gland . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1174 5. Conclusion . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1174 Declaration of Competing Interest . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1174 Acknowledgement . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1174 References . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1174,"[0, 0, 100, 20]",1,7.27,750,0,0.484,0.125,0.25,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
⇑ Corresponding author. E-mail address: drkumar83@rediffmail.com R. Kumar.mailto:drkumar83@rediffmail.com Peer review under responsibility of King Saud University. Production and hosting by Elsevier,"[0, 0, 100, 20]",1,7.24,21,0,0.089,0.041666667,0.37037037,0,0,-20,0,1,0,0.9,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
1. Introduction,"[0, 0, 100, 20]",1,8.08,2,0,0.007,0,0.5,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Apiculture is agriculture and forest based rural cottage decentralized industry. It is practiced as pollution free, subsidiary, commercial or single family based enterprise. Bees are the only livestock capable of harvesting nectar and pollen eventually","[0, 0, 100, 20]",1,8.08,35,0,0.109,0.228571429,0.085714286,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
https://doi.org/10.1016/j.sjbs.2020.11.053https://doi.org/10.1016/j.sjbs.2020.11.053 1319-562X/� 2020 The Authors. Published by Elsevier B.V. on behalf of King Saud University. This is an open access article under the CC BY-NC-ND license http://creativecommons.org/licenses/by-nc-nd/4.0/.http://creativecommons.org/licenses/by-nc-nd/4.0/,"[0, 0, 100, 20]",1,6.46,27,0,0.1555,0.064516129,0.212121212,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"producing honey: there is no competition of bees with other animals, and without bees, these valuable resources could not be harvested. Beekeeping is possible even in the areas where other crops have failed. Any type of land i.e. wild, cultivated, wasteland, mountains and even land-mined areas all have value for beekeeping. Bees get carbohydrates from nectar and protein from pollen; they usually take it after its fermentation, in the form of bee bread. From the history, it has been revealed that honeybees are one of the few insects that is directly beneficial to the mankind. These winged creature and honey they produce find mentioned in many religious epics. In Rigveda, Upanishad and in religious writings, there is description of honey as a valuable and necessary asset Mishra, 1995; Kaushik, 2012.","[0, 0, 100, 20]",2,8.08,130,0,0.3395,0.169230769,0.075757576,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Presently, beekeeping tends to be underplayed in many of the developing countries. The people are adopting beekeeping as ‘a sideline activity’, reason may be the focus towards crop production and livestock rearing or some government schemes, that are providing hands to mouth earning in rural areas. Due to lack of proper training, migration activity, bee enemies and unavailability of market for selling honey, many people are either not adopting beekeeping as full time profession or are getting annoyed towards this venture Bansal et al., 2013; Singh et al., 2016. The efficiency of beekeeping depends upon the richness of bee flora in the vicinity of apiary during different climatic conditions. The richness or availability of bee flora varies in different season of a year in a particular region. The period of year in which flora of bee interest is scarce is known as dearth period. The scarcity of bee flora and insufficient stores of food inside bee colony affects brood rearing, honey production and overall colony growth and development. To get more benefits of beekeeping venture, proper management of honeybee colonies is necessary especially during dearth periods. Success of this small cottage industry depends upon planned bee management technologys. Proper management of honeybee colonies can only be done if beekeepers have in depth knowledge of different management strategies Agrawal, 2014. Management strategies in apiculture have the motive of lift up or improving upon various factors necessary for the colony growth and development. The trouble caused by adverse weather conditions as well as nonavailability of flora all round the year, in a particular locality, have been realized by the researchers and the concept of migration of bee colonies to suitable bee flora rich place has been developed to solve this problem. But again, migration itself is not an easy task, it involves lot of expenses, labour and yet it is not risk-free. It has been observed that even following the concept of migratory beekeeping approximately 40% colonies perished out during scarce period of the year Kumar and Agrawal, 2014. The provision of artificial feeding nectar and pollen substitutes has been considered and developed to maintain egg laying, brood rearing and foraging activities which may maintain enough bee population in the colony.","[0, 0, 100, 20]",2,8.08,369,0,0.992,0.15902965,0.054054054,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Many diet formulation have been developed by combining different ingredients and examined by various workers all over the 1980; Herbert et al., 1980; Schmidt et al., 1987; Chhuneja et al., 1993; Mishra, 1995; Abbas et al., 1995; Nabors, 2000; Rogala and Szymas, 2004; Saffari et al., 2004; Keller et al., 2005; MadrasMajewska et al., 2005; Akyol et al., 2006; Safari et al., 2006; Sharma and Gupta, 2006; Dastouri et al., 2007; DeGrandiHoffman et al., 2008; Saffari et al., 2010; Sena et al., 2012; Kumar et al., 2013; Sihag and Gupta, 2013; Abd El-Wahab et al., 2016; Amro et al., 2016; Aqueel et al., 2017; Eissa et al., 2016; Gemeda, 2014; Mahfouz, 2016; Pande et al., 2015; Puškadija et al., 2017a; Shehata, 2016; Stevanovic et al., 2018; Wijayati et al., 2019. In this review, efforts have been made to illustrate various methods/ strategies of honeybee management especially through stimulative feeding pollen substitutes/ supplements during dearth periods.","[0, 0, 100, 20]",2,8.08,155,0,0.4045,0.064516129,0.237179487,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
2. Protein based pollen substitutes and supplements,"[0, 0, 100, 20]",2,8.08,7,0,0.0225,0.142857143,0.142857143,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"The main source of protein for brood rearing, overall colony development, longevity of adult workers is pollen. The annual pollen requisite of honey bee colonies varies according to the variation in colony location, floral sources and strength of colony. The flora of bee interest is not available in adequate quantity round the year, so provision of pollen substitute and pollen supplements have been tries to maintain the strength of colony by enhancing brood survival and length of adult age Haydak 1935, 1937; Doull, 1980; Saffari et al., 2004. Large number of diets including soybean flour, brewer’s yeast, parched gram, guar meal, skimmed milk powder, egg yolk powder, casein, pea powder, rice bran and fish meal as major ingredients have been formulated and tested on honeybees. Various combinations of diet have been developed and described by several researchers who had got success at the specific conditions of their evaluations.","[0, 0, 100, 20]",2,8.08,148,0,0.3965,0.153333333,0.053691275,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Mishra et al. 1979 used brewer’s yeast, soybean flour and skimmed milk powder to make moist patties as pollen substitute diet for honey bees. A large number of experiments were conducted on Apis mellifera colonies. After treatment, it was observed that artificial diet stimulates all colony parameters positively; however a satisfactory honey production was also reported in the results. Doull 1980 proposed composition of krayeast and skimmed milk powder as diet for honey bee colonies. The longevity, brood area and foraging activity in the colonies that were fed with pollen supplement found higher than control colonies. A significant increase in honey production was observed in experimental colonies. Black gram has been proposed as a pollen substitute instead of soybean by Abbas et al. 1995. Ten colonies were examined for the period of three months during rainy season in summer i.e. May to July. Four colonies were treated with black gram diet combination, four with soybean meal diet and rest two were without pollen substitute control colonies. Observation revealed that growth of treated colonies found greater in every aspect in comparison to the control colonies. The maximum yield of honey was observed in colonies fed with black gram. Yeast, soybean flour, sugar and small amount of other ingredients was mixed and tested on bee colonies. Positive effect on various colony parameters i.e. brood and honey was observed. Nabors 2000 reported that treated colonies produced more honey in the honey flow season than control colonies.","[0, 0, 100, 20]",2,8.08,243,0,0.652,0.163265306,0.073170732,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"A new pollen substitute diet feed bee has been developed by Saffari et al. 2004 with the composition of natural pollen and of existing supplementary feeds. Feedbee detailed description of ingredient used in diets not given by manufacturer given to treated colonies and compared with natural pollen and Bee-Pro supplementary diet with respect to feed intake, sealed brood area and honey production. Consumption rate of Feedbee was statistically equal to that of natural pollen and superior to Bee-Pro in all treated colonies when feed in moist patty form. Higher honey production observed in both groups feed with natural pollen and feedbee in comparison to Bee-Pro treated colonies and there was no significance difference seen between the honey yield of pollen and Feedbee treated colonies. A study has been conducted to check the effect of early supplementary feeding on honeybee colonies strength Madras-Majewska et al., 2005. Growth and development of colony was assessed on the basis brood area measurements. Two colony groups: Groups I had 10 honeybee colonies fed with candy made with drone brood kept in freezer for 6 month and glucose, Group II consists of 9 colonies fed upon candies made with sugar and honey. Observations revealed that early spring supplementary feeding promotes the overall growth of colony by enhancing the brood area and egg laying by queen. Positive effects of supplementary feeding before wintering on bee survival","[0, 0, 100, 20]",2,8.08,229,0,0.61,0.148471616,0.103004292,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
