text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
"et al. 24 proposed a fusion model that combined complementary molecular representations. Their method utilized a 3D CNN to capture local spatial features and a spatial GNN to encode global structural information, integrating both in a fused architecture.","[0, 0, 100, 20]",1,9.96,38,0,0.1085,0.15789473684210525,0.07894736842105263,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"The IGN framework 80 modeled protein-ligand complexes using three distinct molecular graphs, each incorporating both 3D structural and chemical properties. MP-GNN 81 introduced a multiphysical molecular graph representation, which systematically captured a wide range of molecular interactions across different atom types and physical scales. However, most existing biomolecular GNNs rely on covalent-bondbased graph constructions, which often fail to effectively characterize non-covalent interactions essential for modeling biomolecular complexes.","[0, 0, 100, 20]",1,9.96,67,0,0.2415,0.13432835820895522,0.08450704225352113,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"GraphscoreDTA 82 advanced this field by integrating a bitransport information mechanism and Vina distance optimization terms to better capture the mutual information between proteins and ligands. This method also highlighted critical atomic and residue-level features. In contrast to the above, NERE 25 proposed an unsupervised approach to binding energy prediction, framing it as a generative modeling task. Their method, based on Neural Euler?s Rotation Equations NERE, predicted molecular rotations by modeling the forces and torques between ligand and protein atoms. However, the current implementation of NERE for antibody modeling only considers backbone atoms and omits side-chain atoms, which are crucial for accurately estimating binding affinity.","[0, 0, 100, 20]",1,9.96,105,0,0.326,0.1523809523809524,0.12037037037037036,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Docking, a central process in drug discovery, has also seen innovation through GNN-based approaches. E3Bind 26 introduced an end-to-end model that directly generates ligand coordinates, thus eliminating the need for traditional sampling procedures and coordinate reconstructions. Similarly, FABind 83 combined pocket prediction and docking in an integrated model for fast and accurate binding pose prediction. A unique ligand-informed pocket prediction module was used to guide the docking process, with successive refinements optimizing the ligand-protein binding pose. The model further enhanced the docking process by incrementally integrating the predicted pockets to optimize protein-ligand binding. However, ablation studies indicated that different components contribute to the model?s performance in varying degrees, suggesting potential inefficiencies in the overall architecture. More recently, NeuralMD 84 provided a fine-grained simulation of protein-ligand binding dynamics. The model included BindingNet, which adhered to group symmetry and captured multi-level interactions, and a neural ordinary differential equation ODE solver that modeled the physical trajectories of atoms based on Newtonian mechanics.","[0, 0, 100, 20]",1,9.96,159,0,0.532,0.14465408805031446,0.08284023668639054,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"EquiPocket 85, distinct from the aforementioned methods, focused specifically on predicting ligand binding sites for given 3D protein structures. It introduced three novel modules: a local geometric modeling module to extract features from individual surface atoms, a global structural module to encode the chemical and spatial context of the entire protein, and a surface message-passing module to learn surface-level geometric patterns. In contrast to CNN-based methods, which suffer from inefficiencies due to voxelization of irregular protein surfaces, EquiPocket avoids computational redundancy and excessive memory usage through its surface-based geometric design.","[0, 0, 100, 20]",1,9.96,90,0,0.2905,0.1111111111111111,0.05319148936170213,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
5 Prediction of Drug-Drug Interactions,"[0, 0, 100, 20]",1,14.35,5,0,0.017,0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Predicting and understanding DDIs is a critical step in computational drug discovery, especially in the context of drug combination therapies 86, 87, 88, in which case multiple drugs are commonly used together in clinical practice to treat complex diseases such as cancer 89, 90, 91. However, polypharmacy elevates the risk of adverse DDIs, potentially compromising therapeutic efficacy, posing serious health risks, and increasing healthcare costs 92, 93, 94. Historically, many DDIs were discovered via clinical case reports or mined from electronic health records EHRs 95, 96. Computational approaches, particularly those","[0, 0, 100, 20]",1,9.96,90,0,0.2675,0.13333333333333333,0.08888888888888889,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
DDI Event Graph Red Edge: DDI type 1 Blue Edge: DDI type 2 Green Edge: DDI type 3 Drug Structural Information Patient Medical History General DDI Prediction Embeddings GNN Blocks Auxiliary Information GNN Blocks Embeddings Embeddings Embedding Block Aggregation Aggregation MLP MLP Latent Embedding Latent Embedding DDI Prediction Drug Safe Usage Score 0.9 0.2 0.1 0.3 0.8 0.2 0.75 Drug Recommendation for Individual Patients,"[0, 0, 100, 20]",2,4.25,64,0,0.181,0.0625,0.704225352112676,0,0,-20,0,1,0,3.8499999999999996,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"Figure 4: The general process of DDI prediction based on GNN models. Possible inputs for the general DDI prediction the one inside the small rectangle include DDI event graphs, and drug molecular structures, either individually or jointly. Additional auxiliary data can be incorporated into the models. GNN blocks map the inputs into the latent space, which will be utilized for DDI prediction. By including patient medical history, the model can be extended to perform patient-specific drug safety recommendations.","[0, 0, 100, 20]",2,9.96,78,0,0.219,0.14102564102564102,0.13924050632911392,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"based on machine learning, now offer scalable and cost-effective alternatives to identify novel candidate interactions, either synergistic or adverse ones, beforehand.","[0, 0, 100, 20]",2,9.96,21,0,0.0735,0.14285714285714285,0,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
