text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Recent Developments in GNNs for Drug Discovery,"[0, 0, 100, 20]",1,17.22,7,0,0.02,0,0.7142857142857143,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"Zhengyu Fang 1, Xiaoge Zhang 1, Anyin Zhao 1, Xiao Li 1,2,3,4, Huiyuan Chen 1, and Jing Li *1","[0, 0, 100, 20]",1,11.96,19,0,0.0375,0.05263157894736842,0.5454545454545454,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"1 Department of Computer and Data Sciences, Case Western Reserve University 2 Department of Biochemistry, Case Western Reserve University 3 Center for RNA Science and Therapeutics, Case Western Reserve University 4 Department of Biomedical Engineering, Case Western Reserve University","[0, 0, 100, 20]",1,7.97,39,0,0.123,0,0.7435897435897436,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Abstract,"[0, 0, 100, 20]",1,9.96,1,0,0.004,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"In this paper, we review recent developments and the role of Graph Neural Networks GNNs in computational drug discovery, including molecule generation, molecular property prediction, and drug-drug interaction prediction. By summarizing the most recent developments in this area, we underscore the capabilities of GNNs to comprehend intricate molecular patterns, while exploring both their current and prospective applications. We initiate our discussion by examining various molecular representations, followed by detailed discussions and categorization of existing GNN models based on their input types and downstream application tasks. We also collect a list of commonly used benchmark datasets for a variety of applications. We conclude the paper with brief discussions and summarize common trends in this important research area.","[0, 0, 100, 20]",1,9.96,116,0,0.359,0.12931034482758622,0.09401709401709402,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
"Keywords: Drug Discovery, Graph Neural Networks, Machine Learning","[0, 0, 100, 20]",1,9.96,8,0,0.029,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1 Introduction,"[0, 0, 100, 20]",1,14.35,2,0,0.0065,0,0.5,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"It is well known that traditional drug discovery is costly, time-consuming, and with high failure rates 1. To streamline the process of drug discovery and mitigate resource-intensive laboratory work, significant research has been dedicated to the development of computational methods. Existing literature provides some comprehensive reviews on deep learning approaches in drug discovery 2, 3, 4, 5. In this review, we focus on the development and applications of Graph Neural Networks GNNs on three related areas of computational drug development, namely, Molecule Generation, Molecular Property Prediction, and Drug- Drug Interaction Prediction, which not only receive increasing attention but also show promising results. We will summarize some most recent developments in these research areas and focus on computational advances published since 2021. Corresponding author. jingli@case.edumailto:jingli@case.edu","[0, 0, 100, 20]",1,9.56,124,0,0.395,0.14173228346456693,0.1450381679389313,0,0,-20,0,1,0,3.9800000000000004,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
1.1 Molecule Generation,"[0, 0, 100, 20]",2,11.96,3,0,0.0105,0,0.5,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"An earlier step in developing a drug for a certain disease usually involves the search of enormous amount of molecules to create a small subset of candidates for further laboratory testing. To reduce experimental costs and to produce drug candidates more efficiently, many computational approaches have been developed to generate novel molecules 6, 7, 8, 9, 10. These approaches usually take some existing molecules as inputs and generate valid but different molecules with high variety. Validity basically means that the generated molecules are possible to be synthesized. At the same time, high variety will ensure that the generated molecules span over a reasonably large molecular space in hope that some of them will have desired properties. Computational approaches are usually evaluated based on these two metrics.","[0, 0, 100, 20]",2,9.96,126,0,0.348,0.1746031746031746,0.047619047619047616,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
